ID Único;Cliente;Modelo;Fecha;Video Path;Grifo;Ciclo #;Hora Inicio;Hora Fin;Duración (s);Cervezas;Tamaño (ml);Espuma (%);Mala Praxis;Causas Error;Clip Path;URL Video
CProyectosgamboozaSinremediosSevillavideosdias20260104SinremediosSevilla0020260104143149mp4_MANUAL_mkqt56sx;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;63;15:24:59;15:26:57;117;1;500;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_064.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_064.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_3309477;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;64;15:26:58;15:27:04;6;1;400;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_065.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_065.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_3345976;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;65;15:27:34;15:28:02;27;1;400;;MP-7: Tap opened before glass;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_066.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_066.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20260104SinremediosSevilla0020260104143149mp4_MANUAL_mkqt74bo;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;66;15:27:34;15:28:02;27;1;400;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_066.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_066.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20260104SinremediosSevilla0020260104143149mp4_MANUAL_mkqt76t4;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;67;15:27:34;15:28:02;27;1;400;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_066.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_066.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_3380976;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;68;15:28:09;15:29:29;79;1;400;;MP-7: Tap opened before glass;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_067.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_067.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20260104SinremediosSevilla0020260104143149mp4_MANUAL_mkquthr5;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;69;15:28:09;15:29:29;79;1;400;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_067.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_067.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20260104SinremediosSevilla0020260104143149mp4_MANUAL_mkqutjod;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;70;15:28:09;15:29:29;79;1;400;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_067.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_067.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20260104SinremediosSevilla0020260104143149mp4_MANUAL_mkqutmq9;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;71;15:28:09;15:29:29;79;1;400;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_067.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_067.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_3461476_S1;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;72;15:29:30;15:30:00;30;1;400;;MP-2: trough away beer;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_068.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_068.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_3461476_S2;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;73;15:29:30;15:30:00;30;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_068.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_068.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_3493975;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;74;15:30:02;15:32:03;120;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_069.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_069.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_3615474;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;75;15:32:04;15:34:04;120;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_070.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_070.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_3736974;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;76;15:34:05;15:36:06;120;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_071.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_071.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_3858473;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;77;15:36:07;15:38:07;120;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_072.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_072.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_3989472;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;78;15:38:18;15:39:34;76;1;400;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_073.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_073.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_4075971;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;79;15:39:44;15:41:45;120;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_074.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_074.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_4197470;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;80;15:41:46;15:43:46;120;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_075.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_075.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_4336969;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;81;15:44:05;15:46:06;120;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_076.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_076.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_4464969;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;82;15:46:13;15:48:14;120;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_077.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_077.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_4586468;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;83;15:48:15;15:50:15;120;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_078.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_078.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_5127964;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;84;15:57:16;15:59:17;120;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_079.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_079.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_5282963;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;85;15:59:51;16:00:31;40;1;400;;MP-7: Tap opened before glass;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_080.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_080.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20260104SinremediosSevilla0020260104143149mp4_MANUAL_mkquwrkh;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;86;15:59:51;16:00:31;40;1;400;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_080.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_080.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20260104SinremediosSevilla0020260104143149mp4_MANUAL_mkquwu17;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;87;15:59:51;16:00:31;40;1;400;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_080.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_080.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20260104SinremediosSevilla0020260104143149mp4_MANUAL_mkquwvzo;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;88;15:59:51;16:00:31;40;1;400;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_080.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_080.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20260104SinremediosSevilla0020260104143149mp4_MANUAL_mkquwyku;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;89;15:59:51;16:00:31;40;1;400;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_080.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_080.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20260104SinremediosSevilla0020260104143149mp4_MANUAL_mkqux1pt;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;90;15:59:51;16:00:31;40;1;400;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_080.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_080.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_5397462;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;91;16:01:46;16:03:46;120;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_081.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_081.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_5524461;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;92;16:03:53;16:04:06;13;1;400;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_082.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_082.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_5538961;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;93;16:04:07;16:06:08;120;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_083.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_083.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_5668960;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;94;16:06:17;16:07:03;45;1;400;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_084.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_084.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_5743960;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;95;16:07:32;16:09:33;120;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_085.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_085.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_5867459;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;96;16:09:36;16:11:36;120;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_086.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_086.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_6009458;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;97;16:11:58;16:12:05;7;1;400;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_087.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_087.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_6046458;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;98;16:12:35;16:14:10;95;1;400;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_088.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_088.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_6201957;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;99;16:15:10;16:16:39;89;1;400;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_089.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_089.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_6296956;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;100;16:16:45;16:18:46;120;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_090.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_090.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_6418955;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;101;16:18:47;16:19:08;21;1;400;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_091.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_091.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_6496455;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;102;16:20:05;16:22:05;120;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_092.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_092.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_6624454;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;103;16:22:13;16:24:13;120;1;400;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_093.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_093.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_6764953;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;104;16:24:33;16:26:34;120;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_094.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_094.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_6888952;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;105;16:26:37;16:28:38;120;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_095.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_095.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_7036951;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;106;16:29:05;16:31:06;120;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_096.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_096.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_7158450;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;107;16:31:07;16:33:07;120;0;330;;;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_097.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_097.mp4?alt=media
Sin remedios Sevilla_00_20260104143149.mp4_Cruzcampo_7279949;SinRemedios;SinRemedios_model_v1.pt;2026-01-04;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2026-01-04\Sin remedios Sevilla_00_20260104143149.mp4;Cruzcampo;108;16:33:08;16:33:37;28;1;400;;MP-7: Tap opened before glass;;clips/SinRemedios/20260104/SinRemedios_20260104143149_Cruzcampo_evt_098.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20260104%2FSinRemedios_20260104143149_Cruzcampo_evt_098.mp4?alt=media
